transaction_id,merchant_id,timestamp,amount,customer_id,payment_method,city,is_fraud_spike
852cb4e2,M002,2026-07-23 07:03:18,1601.91,C01798,card,Bangalore,0
47342b96,M012,2026-07-23 07:03:34,826.16,C02674,card,Pune,0
1bbf13c1,M009,2026-07-23 07:03:47,1052.08,C03722,upi,Pune,0
d053a2b8,M005,2026-07-23 07:04:23,1663.67,C00563,netbanking,Chennai,0
eb3b15d6,M012,2026-07-23 07:05:06,723.73,C03497,card,Pune,0
185f5a0f,M010,2026-07-23 07:05:45,1412.34,C03575,wallet,Ahmedabad,0
141fa159,M012,2026-07-23 07:05:50,836.47,C04414,wallet,Pune,0
547a3b0c,M003,2026-07-23 07:05:57,1346.45,C03146,upi,Delhi,0
4669c699,M016,2026-07-23 07:07:55,2089.91,C03276,wallet,Hyderabad,0
de9e9d24,M010,2026-07-23 07:08:57,465.53,C04023,netbanking,Ahmedabad,0
65cc7b8c,M014,2026-07-23 07:10:01,445.63,C02610,upi,Delhi,0
76f44954,M012,2026-07-23 07:13:41,780.03,C00947,wallet,Pune,0
0a7e531a,M002,2026-07-23 07:15:07,1861.16,C04609,card,Bangalore,0
37806111,M020,2026-07-23 07:18:28,10.0,C03015,netbanking,Kolkata,0
5e7ddcd0,M007,2026-07-23 07:19:19,1142.84,C03631,upi,Kolkata,0
4a5bf328,M001,2026-07-23 07:19:19,2321.42,C03400,card,Bangalore,0
06d543c8,M010,2026-07-23 07:21:29,875.16,C01876,wallet,Ahmedabad,0
a3ad3684,M010,2026-07-23 07:22:45,1657.78,C00180,wallet,Ahmedabad,0
ab10fdde,M010,2026-07-23 07:24:21,1015.91,C02791,wallet,Ahmedabad,0
ade2b971,M013,2026-07-23 07:26:10,3455.57,C04348,card,Chennai,0
34b05e15,M014,2026-07-23 07:26:16,780.02,C04216,wallet,Delhi,0
d2c12850,M019,2026-07-23 07:27:12,2949.28,C01343,upi,Mumbai,0
cf282a23,M002,2026-07-23 07:27:57,2047.35,C03542,upi,Delhi,0
fb5f07c8,M011,2026-07-23 07:28:41,1339.53,C03835,netbanking,Delhi,0
fd374561,M020,2026-07-23 07:29:19,1080.7,C03795,netbanking,Kolkata,0
3cfece0b,M018,2026-07-23 07:30:48,2345.58,C00654,netbanking,Jaipur,0
5f90ebfd,M004,2026-07-23 07:31:03,1655.7,C04614,upi,Chennai,0
546ba0a2,M003,2026-07-23 07:32:20,1455.02,C04580,upi,Delhi,0
9c5b4d01,M009,2026-07-23 07:33:01,1122.23,C00581,netbanking,Pune,0
c1344e71,M004,2026-07-23 07:33:51,1597.78,C01854,upi,Chennai,0
fada06c6,M009,2026-07-23 07:34:29,1020.25,C02433,wallet,Pune,0
ff2281a3,M009,2026-07-23 07:35:46,1090.92,C02051,card,Pune,0
ff037cd0,M005,2026-07-23 07:40:10,1621.07,C03554,upi,Chennai,0
5d609935,M014,2026-07-23 07:40:12,1126.12,C01590,card,Delhi,0
fced66aa,M014,2026-07-23 07:40:36,805.82,C02519,netbanking,Delhi,0
0c41dd46,M008,2026-07-23 07:43:30,461.26,C04889,netbanking,Vellore,0
29e1e2bf,M010,2026-07-23 07:45:29,755.78,C04628,wallet,Ahmedabad,0
382d2229,M011,2026-07-23 07:47:28,1194.25,C02647,netbanking,Ahmedabad,0
797a1bc4,M011,2026-07-23 07:47:36,1173.54,C02721,wallet,Delhi,0
6e1de425,M011,2026-07-23 07:48:15,1178.8,C02176,upi,Delhi,0
88b606ef,M011,2026-07-23 07:50:22,1727.95,C03240,upi,Delhi,0
1ed9ae5f,M002,2026-07-23 07:51:11,1623.65,C03857,netbanking,Bangalore,0
678f3cae,M007,2026-07-23 07:51:38,1197.99,C00667,card,Kolkata,0
dd66d8e1,M020,2026-07-23 07:52:20,277.74,C03456,upi,Kolkata,0
8c3b49c3,M006,2026-07-23 07:52:59,2399.38,C02319,wallet,Hyderabad,0
4c5a7940,M017,2026-07-23 07:53:26,1737.83,C00404,card,Chennai,0
ffcc67ca,M018,2026-07-23 07:54:21,1897.78,C01500,netbanking,Jaipur,0
403ebfe0,M002,2026-07-23 07:55:06,2808.81,C03808,card,Bangalore,0
420fd24e,M007,2026-07-23 07:55:43,980.42,C02335,netbanking,Kolkata,0
c49682d8,M005,2026-07-23 07:56:06,1757.04,C03092,card,Chennai,0
236f3981,M010,2026-07-23 07:57:49,976.31,C04134,wallet,Ahmedabad,0
76877733,M012,2026-07-23 07:59:08,1034.05,C04046,netbanking,Pune,0
8bcc5c57,M009,2026-07-23 08:00:00,1040.3,C03652,card,Pune,0
d8494581,M010,2026-07-23 08:05:54,418.42,C01622,card,Ahmedabad,0
ff7696d2,M016,2026-07-23 08:06:38,2069.81,C00137,upi,Hyderabad,0
1ecd1c27,M020,2026-07-23 08:09:19,400.96,C00777,card,Kolkata,0
90e3353f,M010,2026-07-23 08:09:31,641.4,C00064,wallet,Ahmedabad,0
47dfc1d3,M011,2026-07-23 08:15:14,1481.44,C00943,upi,Delhi,0
3cd80d6f,M009,2026-07-23 08:17:21,978.68,C01192,upi,Pune,0
f4fd69df,M011,2026-07-23 08:17:33,1196.8,C00252,wallet,Delhi,0
ba49f61a,M018,2026-07-23 08:19:01,2183.82,C03157,netbanking,Jaipur,0
ea16bec2,M005,2026-07-23 08:21:25,1264.98,C03147,card,Chennai,0
49466394,M015,2026-07-23 08:22:24,1074.21,C01960,card,Pune,0
c8f17e8d,M003,2026-07-23 08:22:44,1583.64,C02270,upi,Delhi,0
3d2046d2,M014,2026-07-23 08:23:11,1092.22,C02288,card,Delhi,0
b447bbaf,M015,2026-07-23 08:24:34,1330.76,C03023,card,Pune,0
3ef54f62,M018,2026-07-23 08:26:37,2121.8,C02376,netbanking,Jaipur,0
2b0ef33b,M020,2026-07-23 08:28:12,64.83,C02299,netbanking,Kolkata,0
1d0f8c59,M002,2026-07-23 08:28:57,2874.06,C00984,card,Bangalore,0
fa7722d4,M007,2026-07-23 08:30:30,1225.13,C01659,netbanking,Kolkata,0
4f319338,M005,2026-07-23 08:31:15,1781.15,C04147,netbanking,Chennai,0
8a5e562d,M012,2026-07-23 08:31:45,834.71,C01111,wallet,Pune,0
af9b67f7,M019,2026-07-23 08:34:15,2795.32,C02668,card,Mumbai,0
b8e94adc,M003,2026-07-23 08:34:22,1439.69,C03717,wallet,Delhi,0
b8181444,M018,2026-07-23 08:36:01,1698.11,C03227,wallet,Delhi,0
e43547d0,M016,2026-07-23 08:36:16,1966.31,C00475,card,Hyderabad,0
64ebc41c,M019,2026-07-23 08:36:39,2163.43,C00324,card,Mumbai,0
b10887bc,M011,2026-07-23 08:37:31,728.75,C03331,netbanking,Delhi,0
7a6738b4,M012,2026-07-23 08:38:30,881.19,C03132,netbanking,Pune,0
ef4d0316,M002,2026-07-23 08:39:42,1503.85,C01178,netbanking,Bangalore,0
e84f1973,M003,2026-07-23 08:40:49,1493.1,C02512,netbanking,Jaipur,0
46bdfd25,M005,2026-07-23 08:41:13,1540.29,C04110,upi,Chennai,0
d3a8be7d,M012,2026-07-23 08:41:26,827.22,C03587,card,Pune,0
9f5de8ab,M010,2026-07-23 08:42:08,651.74,C00488,card,Ahmedabad,0
00306735,M001,2026-07-23 08:43:35,2233.91,C00663,netbanking,Delhi,0
dbbc87e7,M014,2026-07-23 08:44:30,1200.18,C03692,wallet,Delhi,0
19bf1b4e,M010,2026-07-23 08:45:38,353.29,C01757,wallet,Ahmedabad,0
b7232bb2,M004,2026-07-23 08:46:09,1649.26,C03987,wallet,Chennai,0
4f183058,M010,2026-07-23 08:49:24,858.31,C04990,wallet,Ahmedabad,0
044f1525,M009,2026-07-23 08:49:45,1026.74,C04309,card,Pune,0
718f90aa,M009,2026-07-23 08:50:55,1050.83,C03515,card,Ahmedabad,0
3c7fce82,M012,2026-07-23 08:50:59,744.2,C03171,card,Pune,0
fd6e9025,M018,2026-07-23 08:55:23,2090.78,C04992,netbanking,Jaipur,0
80cd7edb,M003,2026-07-23 08:57:45,1575.64,C04525,wallet,Delhi,0
3bcc3698,M003,2026-07-23 08:59:48,1435.73,C00908,upi,Delhi,0
4ae87c05,M010,2026-07-23 09:00:22,708.66,C02034,upi,Ahmedabad,0
5288404b,M009,2026-07-23 09:01:16,1020.97,C03888,netbanking,Pune,0
c234124e,M019,2026-07-23 09:02:24,2770.08,C03182,card,Mumbai,0
061acd86,M013,2026-07-23 09:04:22,2976.31,C01714,wallet,Chennai,0
7530f18b,M015,2026-07-23 09:05:12,1370.0,C02916,wallet,Pune,0
770acc20,M003,2026-07-23 09:08:10,1440.34,C02625,wallet,Delhi,0
5f7f2913,M013,2026-07-23 09:08:57,2902.63,C04581,netbanking,Chennai,0
fe2bd5d8,M018,2026-07-23 09:10:30,1860.35,C03962,wallet,Jaipur,0
12d30a8b,M005,2026-07-23 09:11:34,1596.83,C00940,card,Chennai,0
c9831a28,M011,2026-07-23 09:13:51,1425.64,C00724,netbanking,Delhi,0
eee8ab33,M014,2026-07-23 09:14:06,1139.49,C02077,card,Delhi,0
70015481,M013,2026-07-23 09:16:39,3170.17,C01730,card,Chennai,0
0946e111,M003,2026-07-23 09:16:46,1400.71,C01978,card,Delhi,0
2b5b45eb,M002,2026-07-23 09:17:19,3461.98,C00931,card,Bangalore,0
6fcbc056,M013,2026-07-23 09:18:23,2582.29,C00173,wallet,Hyderabad,0
47d0428f,M007,2026-07-23 09:18:45,1206.34,C00191,card,Kolkata,0
bd09455f,M011,2026-07-23 09:18:51,989.17,C04277,upi,Delhi,0
45327e15,M007,2026-07-23 09:20:03,1077.4,C01424,upi,Kolkata,0
c8342e0e,M009,2026-07-23 09:20:08,935.36,C00624,wallet,Pune,0
d2cc5b64,M012,2026-07-23 09:22:35,1047.44,C00770,card,Pune,0
f07c1386,M003,2026-07-23 09:22:59,1468.65,C01465,card,Delhi,0
f9ff9de2,M018,2026-07-23 09:23:49,3114.06,C01064,wallet,Jaipur,0
e6f3615f,M010,2026-07-23 09:24:56,482.75,C04240,netbanking,Ahmedabad,0
c46168c3,M014,2026-07-23 09:25:05,1026.3,C03803,wallet,Delhi,0
c5d024ed,M004,2026-07-23 09:25:12,1677.11,C02176,card,Chennai,0
5b3098f3,M004,2026-07-23 09:25:41,1549.58,C01987,card,Chennai,0
0d822711,M017,2026-07-23 09:26:25,1745.29,C00561,upi,Hyderabad,0
e02e8b61,M004,2026-07-23 09:28:32,1645.3,C03095,card,Chennai,0
98630425,M001,2026-07-23 09:28:58,2610.59,C02116,wallet,Delhi,0
d7f694dc,M012,2026-07-23 09:30:22,722.7,C00188,wallet,Pune,0
da8d68c5,M009,2026-07-23 09:32:25,1038.17,C00598,netbanking,Pune,0
a72b9667,M009,2026-07-23 09:34:35,1031.4,C03632,netbanking,Pune,0
8cf55f09,M011,2026-07-23 09:36:13,985.83,C00680,wallet,Delhi,0
be238516,M007,2026-07-23 09:37:14,780.75,C03514,netbanking,Kolkata,0
53a22aa3,M010,2026-07-23 09:38:10,1098.71,C03260,card,Ahmedabad,0
86a59aaf,M020,2026-07-23 09:40:24,779.8,C00092,wallet,Kolkata,0
ce0fd547,M009,2026-07-23 09:42:15,1086.86,C01826,wallet,Pune,0
84271a5f,M010,2026-07-23 09:42:25,1198.53,C02814,upi,Ahmedabad,0
72482e6c,M014,2026-07-23 09:42:34,1884.85,C01545,netbanking,Delhi,0
72a085c7,M013,2026-07-23 09:43:14,2896.22,C02187,upi,Chennai,0
c7aeb91c,M005,2026-07-23 09:44:48,1222.28,C00306,netbanking,Chennai,0
44242b2e,M015,2026-07-23 09:46:26,1500.88,C04559,netbanking,Pune,0
783e0546,M003,2026-07-23 09:48:18,1369.8,C04295,upi,Delhi,0
db3c3188,M003,2026-07-23 09:49:59,1481.96,C02793,card,Delhi,0
2464b91e,M016,2026-07-23 09:51:48,2104.24,C03650,upi,Hyderabad,0
e02244f7,M013,2026-07-23 09:52:59,2951.91,C01211,card,Chennai,0
5763ee52,M010,2026-07-23 09:57:35,973.66,C03358,card,Chennai,0
4e726da7,M007,2026-07-23 09:58:24,854.39,C04557,upi,Kolkata,0
5a84baab,M010,2026-07-23 09:59:32,294.51,C03670,wallet,Ahmedabad,0
927319c2,M018,2026-07-23 10:01:19,2551.25,C03582,upi,Jaipur,0
6c2ecf72,M011,2026-07-23 10:01:33,841.46,C01901,upi,Delhi,0
a5735c49,M005,2026-07-23 10:02:16,1641.76,C02297,upi,Chennai,0
04ca90b8,M005,2026-07-23 10:04:28,1164.29,C03859,card,Chennai,0
50820c2f,M016,2026-07-23 10:06:09,2013.52,C03107,card,Hyderabad,0
bbb82327,M019,2026-07-23 10:07:07,2519.74,C04552,card,Mumbai,0
efab3a25,M012,2026-07-23 10:07:09,725.75,C00715,netbanking,Pune,0
96660424,M004,2026-07-23 10:08:01,1746.41,C04175,upi,Chennai,0
6aad4643,M011,2026-07-23 10:08:23,1490.88,C00793,card,Delhi,0
1e1c785e,M013,2026-07-23 10:10:16,3454.08,C04067,upi,Chennai,0
c349c5e6,M018,2026-07-23 10:10:45,2634.66,C00591,card,Jaipur,0
af3ad3f8,M006,2026-07-23 10:10:58,2229.53,C00627,netbanking,Hyderabad,0
20e6a9d5,M003,2026-07-23 10:13:02,1529.29,C01787,netbanking,Delhi,0
07a0812b,M009,2026-07-23 10:13:58,972.07,C01627,card,Pune,0
6673037d,M009,2026-07-23 10:14:16,1055.8,C01000,upi,Pune,0
d2120491,M018,2026-07-23 10:19:40,2424.11,C04572,upi,Jaipur,0
05534536,M011,2026-07-23 10:20:40,1121.84,C04071,card,Delhi,0
7c5b3e4e,M013,2026-07-23 10:22:44,3215.17,C00689,netbanking,Chennai,0
65902428,M004,2026-07-23 10:23:46,1723.7,C01354,wallet,Chennai,0
e92da623,M005,2026-07-23 10:24:16,1592.87,C02580,wallet,Chennai,0
91dfda4c,M019,2026-07-23 10:25:09,2998.13,C02742,card,Mumbai,0
02ca0f37,M013,2026-07-23 10:27:06,3121.01,C00015,upi,Chennai,0
4740712d,M020,2026-07-23 10:28:38,571.66,C02096,card,Kolkata,0
a246ac33,M019,2026-07-23 10:28:50,3040.6,C00902,wallet,Mumbai,0
d4e23e27,M017,2026-07-23 10:28:50,1369.41,C01315,upi,Chennai,0
2197597c,M018,2026-07-23 10:31:01,2437.55,C04514,netbanking,Jaipur,0
e076795d,M014,2026-07-23 10:31:02,1401.87,C04049,netbanking,Delhi,0
b8ccdd01,M014,2026-07-23 10:32:34,1179.83,C00553,netbanking,Delhi,0
a7ff846b,M010,2026-07-23 10:33:03,456.94,C03323,card,Ahmedabad,0
78fbefc3,M003,2026-07-23 10:34:56,1522.98,C04993,card,Delhi,0
eae0904b,M005,2026-07-23 10:35:07,1176.86,C01551,netbanking,Chennai,0
4ae897f8,M007,2026-07-23 10:37:02,1084.14,C01797,wallet,Kolkata,0
559b7850,M003,2026-07-23 10:38:01,1445.15,C04882,card,Delhi,0
f157f211,M011,2026-07-23 10:38:37,1191.6,C01001,upi,Delhi,0
46a820e3,M016,2026-07-23 10:42:37,1970.68,C01963,card,Hyderabad,0
3f1091e2,M018,2026-07-23 10:42:43,1667.47,C03793,upi,Jaipur,0
6f23e196,M016,2026-07-23 10:42:51,1936.98,C02606,netbanking,Hyderabad,0
a5dac222,M020,2026-07-23 10:45:10,1172.85,C04528,netbanking,Kolkata,0
3abbe037,M012,2026-07-23 10:45:21,769.76,C04107,netbanking,Pune,0
755ad2a8,M012,2026-07-23 10:45:31,733.74,C04052,card,Pune,0
42f27258,M014,2026-07-23 10:45:36,1416.17,C01500,wallet,Delhi,0
8efa0181,M012,2026-07-23 10:46:03,756.5,C04923,wallet,Pune,0
15a6a8b2,M019,2026-07-23 10:46:32,2901.78,C00858,card,Mumbai,0
4b15a714,M013,2026-07-23 10:46:57,2938.01,C01120,upi,Chennai,0
3e0e4a11,M012,2026-07-23 10:47:29,938.81,C03341,card,Pune,0
fe10d2fa,M010,2026-07-23 10:50:01,407.74,C00661,upi,Ahmedabad,0
707b113c,M009,2026-07-23 10:50:18,978.4,C04187,netbanking,Pune,0
53b7be94,M011,2026-07-23 10:51:04,1346.45,C03207,netbanking,Delhi,0
1f2aecab,M009,2026-07-23 10:51:05,1048.83,C00687,netbanking,Chennai,0
ebe8bb03,M018,2026-07-23 10:52:24,1498.31,C03413,card,Jaipur,0
26ecd864,M020,2026-07-23 10:53:41,651.23,C01332,netbanking,Kolkata,0
f15dd065,M015,2026-07-23 10:54:28,1434.68,C00003,card,Pune,0
1f984923,M020,2026-07-23 10:57:03,10.0,C03234,wallet,Kolkata,0
8dc71b40,M011,2026-07-23 10:57:04,1389.66,C03941,upi,Delhi,0
a2beb3e2,M019,2026-07-23 10:57:57,2468.66,C02942,upi,Hyderabad,0
f130946d,M013,2026-07-23 10:58:12,2409.09,C04744,upi,Chennai,0
69ae4e6b,M010,2026-07-23 11:00:15,917.0,C04111,netbanking,Ahmedabad,0
e1c094fd,M014,2026-07-23 11:01:07,1052.41,C02295,card,Vellore,0
858500c7,M009,2026-07-23 11:02:06,1056.24,C04645,upi,Pune,0
78fda000,M003,2026-07-23 11:03:02,1530.28,C02851,wallet,Delhi,0
b221ee8d,M014,2026-07-23 11:07:23,796.85,C01365,upi,Delhi,0
f1ff2a3a,M020,2026-07-23 11:08:06,596.22,C03790,card,Vellore,0
6e2232c7,M011,2026-07-23 11:08:23,727.71,C00978,card,Delhi,0
04e3c9b4,M002,2026-07-23 11:09:16,921.16,C02858,upi,Bangalore,0
59a5cfdc,M016,2026-07-23 11:10:27,1985.38,C04822,card,Hyderabad,0
f0404dee,M010,2026-07-23 11:13:59,900.45,C02913,card,Ahmedabad,0
c34af773,M001,2026-07-23 11:14:35,2079.38,C02673,card,Delhi,0
b48ccb15,M011,2026-07-23 11:14:38,799.4,C03600,upi,Delhi,0
1e19dbd0,M004,2026-07-23 11:14:47,1728.58,C04253,card,Chennai,0
c545ed98,M016,2026-07-23 11:17:06,1933.13,C04170,netbanking,Hyderabad,0
08db22fc,M005,2026-07-23 11:17:46,2109.79,C00296,upi,Chennai,0
dfa81f05,M017,2026-07-23 11:17:51,1586.75,C02804,wallet,Chennai,0
7579992e,M008,2026-07-23 11:18:22,572.9,C01259,upi,Pune,0
4c062190,M002,2026-07-23 11:19:43,2805.19,C01448,upi,Bangalore,0
48d4b128,M014,2026-07-23 11:19:49,754.22,C03856,card,Delhi,0
dd0be4d4,M010,2026-07-23 11:20:34,1086.21,C04485,netbanking,Ahmedabad,0
39ca7c1a,M007,2026-07-23 11:21:07,1157.51,C01049,upi,Kolkata,0
6373f1ee,M009,2026-07-23 11:22:00,1103.8,C02522,upi,Pune,0
9e88b1db,M004,2026-07-23 11:22:13,1777.32,C02679,upi,Hyderabad,0
611e93bf,M019,2026-07-23 11:22:47,2203.03,C00671,wallet,Mumbai,0
b8b27025,M003,2026-07-23 11:25:41,1455.17,C02516,card,Delhi,0
b7a1970c,M006,2026-07-23 11:27:27,2303.11,C01159,upi,Hyderabad,0
4a63aa9f,M014,2026-07-23 11:30:12,713.86,C04290,wallet,Delhi,0
ac111bc3,M010,2026-07-23 11:33:57,481.19,C04676,netbanking,Ahmedabad,0
23c790b6,M013,2026-07-23 11:34:28,2575.04,C02769,netbanking,Chennai,0
ba1a9a34,M011,2026-07-23 11:35:34,1278.52,C02776,card,Delhi,0
ce20c984,M012,2026-07-23 11:36:31,807.12,C00157,netbanking,Pune,0
74c68fdb,M010,2026-07-23 11:40:36,326.22,C03491,wallet,Ahmedabad,0
e0972e99,M011,2026-07-23 11:41:21,1237.73,C00837,upi,Delhi,0
d83c7f63,M019,2026-07-23 11:42:52,2523.38,C03649,wallet,Mumbai,0
9a0c2c1d,M014,2026-07-23 11:44:22,1014.68,C01219,netbanking,Delhi,0
e6e15add,M009,2026-07-23 11:45:02,972.53,C04850,upi,Pune,0
f0e0c3e9,M008,2026-07-23 11:45:20,564.02,C01652,upi,Delhi,0
5b41f8e2,M004,2026-07-23 11:47:52,1673.8,C01444,card,Chennai,0
91ff50b2,M005,2026-07-23 11:54:16,1612.41,C00318,wallet,Chennai,0
77f52dfc,M010,2026-07-23 11:55:00,608.47,C01379,card,Ahmedabad,0
a8db98ce,M010,2026-07-23 11:56:57,1066.26,C01975,card,Ahmedabad,0
6d1a2a8c,M009,2026-07-23 11:58:31,961.25,C00579,netbanking,Pune,0
add6ea03,M012,2026-07-23 12:00:11,950.83,C01812,upi,Pune,0
584d1545,M010,2026-07-23 12:02:40,1014.49,C02045,wallet,Ahmedabad,0
44309a53,M005,2026-07-23 12:02:51,1740.92,C00225,wallet,Chennai,0
7981be5f,M012,2026-07-23 12:03:54,615.72,C03875,netbanking,Pune,0
1fe037c9,M009,2026-07-23 12:04:14,1001.34,C01311,netbanking,Pune,0
8da20eaa,M010,2026-07-23 12:04:20,1380.01,C02076,wallet,Ahmedabad,0
69259174,M015,2026-07-23 12:04:37,1307.39,C04127,netbanking,Pune,0
6eebc1fc,M013,2026-07-23 12:05:10,3369.07,C02696,card,Chennai,0
f12dd03d,M019,2026-07-23 12:05:49,3821.21,C02452,wallet,Pune,0
c019fc08,M007,2026-07-23 12:06:32,1322.77,C01466,wallet,Kolkata,0
a31bc23b,M019,2026-07-23 12:08:06,2518.57,C03293,upi,Mumbai,0
a35bfeae,M013,2026-07-23 12:08:26,2094.61,C01708,wallet,Hyderabad,0
21071792,M010,2026-07-23 12:12:39,627.35,C02473,wallet,Ahmedabad,0
e6973fa6,M010,2026-07-23 12:13:41,130.83,C03320,upi,Chennai,0
0bbf8dc2,M010,2026-07-23 12:14:10,10.0,C04798,card,Ahmedabad,0
dca203a6,M008,2026-07-23 12:16:33,448.96,C03407,wallet,Pune,0
c4dc63c2,M005,2026-07-23 12:16:58,1452.16,C03492,netbanking,Chennai,0
3adb4c3b,M013,2026-07-23 12:19:08,3447.26,C00576,netbanking,Chennai,0
033be0ee,M015,2026-07-23 12:21:35,1431.17,C02512,netbanking,Pune,0
2430f3ec,M014,2026-07-23 12:22:55,1440.28,C01691,netbanking,Bangalore,0
087758fe,M011,2026-07-23 12:23:07,676.91,C04023,netbanking,Delhi,0
c8c5457c,M011,2026-07-23 12:23:20,1342.55,C03708,card,Ahmedabad,0
7027b088,M005,2026-07-23 12:26:21,1353.01,C03170,wallet,Chennai,0
7580c2d2,M009,2026-07-23 12:26:59,1125.64,C01912,upi,Pune,0
2da69c90,M017,2026-07-23 12:27:04,1307.01,C02506,netbanking,Chennai,0
2b1e800b,M013,2026-07-23 12:27:52,2528.97,C04789,card,Chennai,0
c9cf0d97,M015,2026-07-23 12:27:59,1444.08,C04831,wallet,Pune,0
8f94ff1e,M012,2026-07-23 12:28:47,884.4,C02758,wallet,Pune,0
2fa35b76,M014,2026-07-23 12:29:41,636.06,C03897,upi,Delhi,0
87fa1fc0,M012,2026-07-23 12:30:02,903.43,C01717,wallet,Kolkata,0
ca61b11a,M004,2026-07-23 12:30:30,1657.83,C02439,upi,Chennai,0
6768e657,M011,2026-07-23 12:32:15,1082.3,C03855,upi,Delhi,0
2dc1c7f4,M014,2026-07-23 12:32:20,905.8,C04374,netbanking,Delhi,0
e7f4a563,M018,2026-07-23 12:33:16,2006.43,C00047,upi,Jaipur,0
84cbe8fd,M020,2026-07-23 12:35:01,38.16,C04455,wallet,Kolkata,0
a3a5f009,M013,2026-07-23 12:35:19,2662.77,C04217,card,Chennai,0
01529550,M008,2026-07-23 12:37:43,549.09,C02034,netbanking,Pune,0
c1121ae6,M018,2026-07-23 12:37:48,2168.36,C04510,netbanking,Mumbai,0
41b9de27,M009,2026-07-23 12:38:41,1029.58,C03842,wallet,Pune,0
fad4f351,M019,2026-07-23 12:38:44,2057.94,C02242,card,Mumbai,0
420ce813,M012,2026-07-23 12:39:17,909.53,C02625,upi,Pune,0
6519b2c2,M015,2026-07-23 12:41:04,1199.02,C03669,card,Pune,0
8a250ed1,M017,2026-07-23 12:43:40,1669.91,C04340,upi,Chennai,0
34690e51,M004,2026-07-23 12:45:48,1620.53,C00606,netbanking,Chennai,0
05cd77ea,M019,2026-07-23 12:48:35,2773.8,C00508,card,Mumbai,0
faedc42b,M012,2026-07-23 12:50:17,809.48,C02411,card,Pune,0
04e4f989,M008,2026-07-23 12:50:50,468.03,C04520,card,Pune,0
78725475,M003,2026-07-23 12:51:02,1459.58,C03325,netbanking,Delhi,0
f26521be,M011,2026-07-23 12:52:22,791.53,C03953,card,Delhi,0
e7d30fd8,M005,2026-07-23 12:53:06,1737.4,C04376,netbanking,Chennai,0
52524f49,M003,2026-07-23 12:54:33,1371.7,C03481,upi,Delhi,0
8d5730a6,M016,2026-07-23 12:54:55,1925.83,C03491,card,Hyderabad,0
482034aa,M014,2026-07-23 12:55:10,1565.96,C01598,upi,Mumbai,0
b6164a97,M011,2026-07-23 12:55:18,1137.96,C01417,card,Delhi,0
f5aac3bf,M012,2026-07-23 12:59:23,726.15,C03125,netbanking,Pune,0
096bbeae,M012,2026-07-23 13:00:03,830.52,C01596,netbanking,Pune,0
094ad24b,M010,2026-07-23 13:00:46,10.0,C03069,card,Ahmedabad,0
7d5036e3,M005,2026-07-23 13:02:03,1563.52,C00527,netbanking,Chennai,0
1c1238f0,M013,2026-07-23 13:02:04,3168.36,C02845,upi,Chennai,0
40a7a376,M003,2026-07-23 13:03:34,1365.34,C02423,upi,Delhi,0
58ddd805,M011,2026-07-23 13:04:15,1231.0,C03424,wallet,Delhi,0
abe0418f,M005,2026-07-23 13:05:02,1137.97,C03473,wallet,Chennai,0
c1c7b4fc,M012,2026-07-23 13:07:07,788.44,C01973,card,Pune,0
b6cb96d1,M009,2026-07-23 13:08:29,906.91,C04046,wallet,Pune,0
7f25d2ae,M020,2026-07-23 13:08:38,10.0,C04807,wallet,Kolkata,0
a4f441a6,M013,2026-07-23 13:08:39,2852.78,C02934,card,Chennai,0
bf5be640,M002,2026-07-23 13:09:00,2620.21,C03490,wallet,Bangalore,0
6a7d8188,M012,2026-07-23 13:09:49,841.9,C01109,wallet,Pune,0
49322be2,M010,2026-07-23 13:11:06,10.0,C02154,wallet,Ahmedabad,0
c9da13c1,M003,2026-07-23 13:12:17,1353.31,C02853,netbanking,Delhi,0
b7dbca5e,M010,2026-07-23 13:12:58,256.87,C02833,upi,Ahmedabad,0
5d89c8f6,M009,2026-07-23 13:13:02,1148.25,C04643,netbanking,Pune,0
71ca5b73,M010,2026-07-23 13:13:28,615.04,C04198,netbanking,Ahmedabad,0
5c63157a,M007,2026-07-23 13:15:00,934.15,C03878,upi,Kolkata,0
76c0db94,M014,2026-07-23 13:15:06,900.34,C01353,netbanking,Kolkata,0
bd37bb87,M012,2026-07-23 13:16:06,824.46,C02867,wallet,Vellore,0
abfdc878,M002,2026-07-23 13:16:36,1896.73,C01919,upi,Kolkata,0
fea5f443,M011,2026-07-23 13:17:53,1734.56,C04826,wallet,Delhi,0
d24c8657,M010,2026-07-23 13:18:58,843.44,C00807,upi,Ahmedabad,0
e8fef6b2,M009,2026-07-23 13:19:15,953.5,C00984,card,Pune,0
dc1e7992,M003,2026-07-23 13:19:59,1368.85,C01517,upi,Kolkata,0
b4fbf0a4,M010,2026-07-23 13:22:02,1159.4,C02541,netbanking,Ahmedabad,0
cf78bf97,M010,2026-07-23 13:22:03,606.49,C02024,netbanking,Ahmedabad,0
6a3ad2c4,M013,2026-07-23 13:22:51,3433.48,C00290,wallet,Chennai,0
dadbaf02,M019,2026-07-23 13:22:55,3129.64,C03466,wallet,Chennai,0
ae3a2eb6,M020,2026-07-23 13:23:03,542.64,C04992,card,Kolkata,0
4e9c29f4,M016,2026-07-23 13:23:47,2007.4,C00313,netbanking,Hyderabad,0
ba222a38,M009,2026-07-23 13:27:51,997.06,C00988,netbanking,Pune,0
